#sersic	abs_mag	color	mor
#mor	0:elliptical	1:spiral
6.643750000000000488e-01 -2.478886032104492188e+01 2.777595520019531250e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.524033546447753906e+01 3.033351898193359375e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.552089309692382812e+01 2.557247161865234375e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.473778915405273438e+01 3.256071090698242188e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.425958633422851562e+01 2.103561401367187500e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.307108688354492188e+01 2.158641815185546875e+00 0.000000000000000000e+00
1.688125000000000098e+00 -2.454480743408203125e+01 2.852882385253906250e+00 1.000000000000000000e+00
1.444374999999999964e+00 -2.396518516540527344e+01 3.198278427124023438e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.297357177734375000e+01 2.513877868652343750e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.330685806274414062e+01 2.882736206054687500e+00 1.000000000000000000e+00
6.643750000000000488e-01 -2.331753158569335938e+01 2.144916534423828125e+00 0.000000000000000000e+00
4.954374999999999751e+00 -2.702504158020019531e+01 3.060785293579101562e+00 1.000000000000000000e+00
1.541875000000000107e+00 -2.555485725402832031e+01 2.939994812011718750e+00 0.000000000000000000e+00
1.736874999999999947e+00 -2.636299133300781250e+01 3.015344619750976562e+00 1.000000000000000000e+00
1.590624999999999956e+00 -2.554085159301757812e+01 2.897075653076171875e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.406040191650390625e+01 2.385797500610351562e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.432149124145507812e+01 2.120315551757812500e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.413432312011718750e+01 2.646638870239257812e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.470258140563964844e+01 3.029657363891601562e+00 0.000000000000000000e+00
1.785625000000000018e+00 -2.364616775512695312e+01 2.267116546630859375e+00 1.000000000000000000e+00
9.568750000000000311e-01 -2.284802627563476562e+01 2.742065429687500000e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.262343025207519531e+01 3.061088562011718750e+00 0.000000000000000000e+00
4.905624999999999680e+00 -2.735965538024902344e+01 3.198385238647460938e+00 1.000000000000000000e+00
1.249374999999999902e+00 -2.442136001586914062e+01 2.575975418090820312e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.503835487365722656e+01 3.098539352416992188e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.376626777648925781e+01 2.415464401245117188e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.344326210021972656e+01 2.523143768310546875e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.300201416015625000e+01 2.478504180908203125e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.324512672424316406e+01 2.872873306274414062e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.359069252014160156e+01 2.864805221557617188e+00 0.000000000000000000e+00
2.175625000000000142e+00 -2.297206878662109375e+01 2.559747695922851562e+00 1.000000000000000000e+00
2.711875000000000036e+00 -2.686671638488769531e+01 3.200326919555664062e+00 1.000000000000000000e+00
1.493125000000000036e+00 -2.559803771972656250e+01 3.338581085205078125e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.512804412841796875e+01 2.732685089111328125e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.472769165039062500e+01 2.765209197998046875e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.415616989135742188e+01 2.373151779174804688e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.374469375610351562e+01 2.610239028930664062e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.311160087585449219e+01 2.172185897827148438e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.307424354553222656e+01 2.544624328613281250e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.256126594543457031e+01 2.991018295288085938e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.305990600585937500e+01 2.818721771240234375e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.708885955810546875e+01 2.441780090332031250e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.608562088012695312e+01 2.464757919311523438e+00 0.000000000000000000e+00
4.856874999999999609e+00 -2.639595985412597656e+01 3.167308807373046875e+00 1.000000000000000000e+00
1.298124999999999973e+00 -2.554354858398437500e+01 2.729896545410156250e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.404580497741699219e+01 2.752344131469726562e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.477665901184082031e+01 2.802124023437500000e+00 1.000000000000000000e+00
1.493125000000000036e+00 -2.481742477416992188e+01 2.779140472412109375e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.415418815612792969e+01 2.506038665771484375e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.342889785766601562e+01 2.346221923828125000e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.322634887695312500e+01 2.382698059082031250e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.399871635437011719e+01 2.742704391479492188e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.330629730224609375e+01 2.300804138183593750e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.293429756164550781e+01 2.658960342407226562e+00 0.000000000000000000e+00
4.028125000000000178e+00 -2.796233367919921875e+01 3.207910537719726562e+00 1.000000000000000000e+00
9.568750000000000311e-01 -2.504454994201660156e+01 3.085075378417968750e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.388164520263671875e+01 2.241857528686523438e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.320137786865234375e+01 2.169885635375976562e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.328514289855957031e+01 2.106702804565429688e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.440788078308105469e+01 3.246828079223632812e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.376256370544433594e+01 2.195791244506835938e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.324015426635742188e+01 2.211414337158203125e+00 0.000000000000000000e+00
1.688125000000000098e+00 -2.430076789855957031e+01 2.704118728637695312e+00 1.000000000000000000e+00
9.568750000000000311e-01 -2.419703102111816406e+01 3.423812866210937500e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.351487731933593750e+01 3.313980102539062500e+00 0.000000000000000000e+00
2.565624999999999822e+00 -2.671101570129394531e+01 3.184762954711914062e+00 1.000000000000000000e+00
3.833124999999999893e+00 -2.597169494628906250e+01 3.390213012695312500e+00 1.000000000000000000e+00
8.106250000000000400e-01 -2.342347145080566406e+01 2.131549835205078125e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.361128044128417969e+01 2.271692276000976562e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.332925605773925781e+01 2.354263305664062500e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.352034568786621094e+01 2.498867034912109375e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.338602256774902344e+01 2.423929214477539062e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.293253707885742188e+01 2.471843719482421875e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.308489418029785156e+01 2.780761718750000000e+00 0.000000000000000000e+00
1.834375000000000089e+00 -2.727397155761718750e+01 2.607397079467773438e+00 1.000000000000000000e+00
4.808125000000000426e+00 -2.628256607055664062e+01 3.249475479125976562e+00 1.000000000000000000e+00
1.736874999999999947e+00 -2.518232345581054688e+01 3.182241439819335938e+00 1.000000000000000000e+00
1.346875000000000044e+00 -2.535547828674316406e+01 3.057743072509765625e+00 0.000000000000000000e+00
1.785625000000000018e+00 -2.503571510314941406e+01 2.794782638549804688e+00 1.000000000000000000e+00
3.231249999999999956e-01 -2.490292549133300781e+01 2.942173004150390625e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.385640525817871094e+01 2.101757049560546875e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.345600318908691406e+01 3.378646850585937500e+00 0.000000000000000000e+00
2.663124999999999964e+00 -2.701462554931640625e+01 2.955043792724609375e+00 1.000000000000000000e+00
7.618749999999999689e-01 -2.549632453918457031e+01 2.644422531127929688e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.537313270568847656e+01 2.492589950561523438e+00 0.000000000000000000e+00
2.175625000000000142e+00 -2.479658889770507812e+01 3.164916992187500000e+00 1.000000000000000000e+00
9.568750000000000311e-01 -2.530757331848144531e+01 2.752681732177734375e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.494963073730468750e+01 2.849573135375976562e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.484068870544433594e+01 3.106884002685546875e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.479860877990722656e+01 2.148458480834960938e+00 0.000000000000000000e+00
2.663124999999999964e+00 -2.655387687683105469e+01 2.871269226074218750e+00 1.000000000000000000e+00
7.343124999999999680e+00 -2.655433273315429688e+01 3.241786956787109375e+00 1.000000000000000000e+00
6.643750000000000488e-01 -2.614382934570312500e+01 2.615718841552734375e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.520890998840332031e+01 2.406688690185546875e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.416729354858398438e+01 2.136974334716796875e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.492830467224121094e+01 2.654935836791992188e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.332095718383789062e+01 2.280008316040039062e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.311838340759277344e+01 3.224491119384765625e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.336640357971191406e+01 3.281019210815429688e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.302950668334960938e+01 3.216798782348632812e+00 0.000000000000000000e+00
5.003124999999999822e+00 -2.720595741271972656e+01 3.255325317382812500e+00 1.000000000000000000e+00
3.053125000000000089e+00 -2.530994415283203125e+01 2.804462432861328125e+00 1.000000000000000000e+00
1.688125000000000098e+00 -2.415368843078613281e+01 2.523468017578125000e+00 1.000000000000000000e+00
1.639375000000000027e+00 -2.441641426086425781e+01 2.853637695312500000e+00 1.000000000000000000e+00
1.444374999999999964e+00 -2.390530967712402344e+01 3.279781341552734375e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.318161392211914062e+01 2.263170242309570312e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.298073768615722656e+01 2.302257537841796875e+00 0.000000000000000000e+00
2.078125000000000000e+00 -2.674361228942871094e+01 3.264499664306640625e+00 1.000000000000000000e+00
2.126875000000000071e+00 -2.498014068603515625e+01 3.243688583374023438e+00 1.000000000000000000e+00
2.126875000000000071e+00 -2.543605041503906250e+01 3.261825561523437500e+00 1.000000000000000000e+00
1.103124999999999911e+00 -2.430533790588378906e+01 3.167993545532226562e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.472704887390136719e+01 2.499166488647460938e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.407185935974121094e+01 2.281042098999023438e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.362113571166992188e+01 2.771692276000976562e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.352766418457031250e+01 2.872817993164062500e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.324039268493652344e+01 2.411405563354492188e+00 0.000000000000000000e+00
3.833124999999999893e+00 -2.648836517333984375e+01 3.170661926269531250e+00 1.000000000000000000e+00
2.663124999999999964e+00 -2.581750297546386719e+01 3.079093933105468750e+00 1.000000000000000000e+00
3.930625000000000036e+00 -2.589518928527832031e+01 3.241367340087890625e+00 1.000000000000000000e+00
4.206250000000000266e-01 -2.414083099365234375e+01 2.072479248046875000e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.349760627746582031e+01 1.758277893066406250e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.315141105651855469e+01 2.412702560424804688e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.388719749450683594e+01 2.769531250000000000e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.324121093750000000e+01 2.387563705444335938e+00 0.000000000000000000e+00
2.224375000000000213e+00 -2.323140144348144531e+01 2.314195632934570312e+00 1.000000000000000000e+00
1.444374999999999964e+00 -2.363519096374511719e+01 2.672258377075195312e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.310482215881347656e+01 2.411005020141601562e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.337958335876464844e+01 3.016101837158203125e+00 0.000000000000000000e+00
3.248124999999999929e+00 -2.689102935791015625e+01 2.578132629394531250e+00 1.000000000000000000e+00
3.296875000000000000e+00 -2.635635757446289062e+01 2.998554229736328125e+00 1.000000000000000000e+00
1.103124999999999911e+00 -2.520628356933593750e+01 2.503082275390625000e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.546802520751953125e+01 2.979631423950195312e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.469543457031250000e+01 2.389505386352539062e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.435841751098632812e+01 3.151613235473632812e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.446760368347167969e+01 2.992828369140625000e+00 1.000000000000000000e+00
8.593750000000000000e-01 -2.351818847656250000e+01 2.525724411010742188e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.318860626220703125e+01 2.656221389770507812e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.286072158813476562e+01 2.460256576538085938e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.293624305725097656e+01 2.861501693725585938e+00 0.000000000000000000e+00
1.639375000000000027e+00 -2.607341003417968750e+01 3.183227539062500000e+00 1.000000000000000000e+00
1.054375000000000062e+00 -2.701592063903808594e+01 2.786897659301757812e+00 0.000000000000000000e+00
3.540624999999999911e+00 -2.640803527832031250e+01 3.127000808715820312e+00 1.000000000000000000e+00
2.468125000000000124e+00 -2.418238449096679688e+01 2.690658569335937500e+00 1.000000000000000000e+00
1.688125000000000098e+00 -2.413807868957519531e+01 2.133480072021484375e+00 1.000000000000000000e+00
7.618749999999999689e-01 -2.300979804992675781e+01 2.465518951416015625e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.264926147460937500e+01 2.833293914794921875e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.320058631896972656e+01 2.846240997314453125e+00 0.000000000000000000e+00
6.806874999999999787e+00 -2.659191322326660156e+01 3.238992691040039062e+00 1.000000000000000000e+00
1.249374999999999902e+00 -2.638231849670410156e+01 2.522727966308593750e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.528074645996093750e+01 2.502855300903320312e+00 0.000000000000000000e+00
1.834375000000000089e+00 -2.518497085571289062e+01 2.932342529296875000e+00 1.000000000000000000e+00
8.106250000000000400e-01 -2.433936119079589844e+01 2.446182250976562500e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.447195625305175781e+01 2.404632568359375000e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.414137840270996094e+01 2.569612503051757812e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.391982078552246094e+01 2.694374084472656250e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.346723365783691406e+01 2.908479690551757812e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.278717422485351562e+01 2.627607345581054688e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.288231849670410156e+01 2.737300872802734375e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.303103637695312500e+01 2.912271499633789062e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.281447792053222656e+01 3.018138885498046875e+00 0.000000000000000000e+00
4.418124999999999858e+00 -2.657222938537597656e+01 3.180284500122070312e+00 1.000000000000000000e+00
1.541875000000000107e+00 -2.684608840942382812e+01 2.865682601928710938e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.495495033264160156e+01 3.203771591186523438e+00 0.000000000000000000e+00
1.834375000000000089e+00 -2.378051948547363281e+01 2.325042724609375000e+00 1.000000000000000000e+00
