#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -1.729722871974e-01 -5.960251637314e-01 -1.947351121814e-01 -3.668874851096e-01  -1.723296310688e-01 -5.949977683347e-01 -1.947579603497e-01 -3.658560163143e-01
 -1.723296310688e-01 -5.949977683347e-01 -1.947579603497e-01 -3.658560163143e-01  -1.688411723987e-01 -5.892825459381e-01 -1.949229081713e-01 -3.601442995389e-01
 -1.688411723987e-01 -5.892825459381e-01 -1.949229081713e-01 -3.601442995389e-01  -1.676196730528e-01 -5.872287602316e-01 -1.949976367769e-01 -3.581024208425e-01
 -1.676196730528e-01 -5.872287602316e-01 -1.949976367769e-01 -3.581024208425e-01  -1.648855940736e-01 -5.825399281448e-01 -1.951983616441e-01 -3.534615517250e-01
 -1.648855940736e-01 -5.825399281448e-01 -1.951983616441e-01 -3.534615517250e-01  -1.631327802391e-01 -5.794710381708e-01 -1.953521812515e-01 -3.504396295890e-01
 -1.631327802391e-01 -5.794710381708e-01 -1.953521812515e-01 -3.504396295890e-01  -1.610679208575e-01 -5.757973103515e-01 -1.955594326323e-01 -3.468383462802e-01
 -1.610679208575e-01 -5.757973103515e-01 -1.955594326323e-01 -3.468383462802e-01  -1.588095243571e-01 -5.717120390027e-01 -1.958192589630e-01 -3.428545300818e-01
 -1.588095243571e-01 -5.717120390027e-01 -1.958192589630e-01 -3.428545300818e-01  -1.573594347792e-01 -5.690546925581e-01 -1.960047670979e-01 -3.402751153682e-01
 -1.573594347792e-01 -5.690546925581e-01 -1.960047670979e-01 -3.402751153682e-01  -1.546058991419e-01 -5.639417389255e-01 -1.963981028793e-01 -3.353390320932e-01
 -1.546058991419e-01 -5.639417389255e-01 -1.963981028793e-01 -3.353390320932e-01  -1.537372820167e-01 -5.623120747648e-01 -1.965335102669e-01 -3.337733117184e-01
 -1.537372820167e-01 -5.623120747648e-01 -1.965335102669e-01 -3.337733117184e-01  -1.504872008464e-01 -5.561514871884e-01 -1.970891132875e-01 -3.278883976228e-01
 -1.504872008464e-01 -5.561514871884e-01 -1.970891132875e-01 -3.278883976228e-01  -1.501825970054e-01 -5.555694569715e-01 -1.971451760581e-01 -3.273352419713e-01
 -1.501825970054e-01 -5.555694569715e-01 -1.971451760581e-01 -3.273352419713e-01  -1.482684874991e-01 -5.518959259939e-01 -1.975132358637e-01 -3.238555241920e-01
